56,4,48,5,49,37,46, negative
25,48,48,5,44,17,29, negative
39,32,48,5,46,24,35, negative
51,5,48,5,46,32,35, negative
25,4,48,5,46,44,52, negative
53,38,48,5,44,26,36, negative
4,29,48,5,42,35,44, negative
24,35,48,5,31,19,31, negative
29,52,48,5,42,29,39, negative
32,42,48,5,35,28,38, negative
33,45,48,5,52,32,41, negative
3,37,48,5,59,41,49, negative
4,5,48,5,45,39,47, negative
28,38,48,5,5,33,42, negative
43,4,48,5,39,28,39, negative
23,33,48,5,43,33,43, negative
23,58,48,5,37,53,59, negative
52,57,48,5,42,47,54, negative
24,43,48,5,37,28,38, negative
41,43,48,5,45,31,41, negative
5,51,48,5,27,23,34, negative
53,42,48,5,16,29,39, negative
4,42,48,5,37,27,27, negative
64,76,48,5,45,35,38, negative
51,46,48,5,58,31,41, negative
43,32,48,5,33,45,52, negative
24,41,48,5,49,23,34, negative
28,33,48,5,45,22,33, negative
23,34,48,5,43,26,37, negative
0,38,48,5,42,48,55, negative
3,44,48,5,49,22,33, negative
27,3,48,5,71,28,39, negative
64,72,48,5,49,42,19, negative
32,39,48,5,53,28,38, negative
69,67,48,5,3,39,24, negative
69,8,48,5,46,57,26, negative
63,8,48,5,46,31,29, negative
66,71,48,5,41,5,35, negative
64,81,48,5,37,39,44, negative
62,83,48,5,46,36,4, negative
75,55,1,1,4,47,3, positive
7,39,1,5,51,82,84, positive
74,9,48,5,57,53,29, positive
65,51,48,5,66,54,33, positive
64,57,48,5,7,33,26, positive
