49,29,48,5,56,24,35, negative
7,4,48,5,54,35,44, negative
56,4,48,5,49,37,46, negative
23,32,48,5,55,25,35, negative
67,39,48,5,36,38,46, negative
2,44,48,5,46,51,57, negative
42,4,48,5,56,18,3, negative
42,24,48,5,57,27,37, negative
25,48,48,5,44,17,29, negative
39,32,48,5,46,24,35, negative
51,5,48,5,46,32,35, negative
25,4,48,5,46,44,52, negative
34,45,48,5,38,24,35, negative
44,27,48,5,55,52,58, negative
23,4,48,5,39,28,38, negative
41,57,48,5,39,21,32, negative
4,45,48,5,38,22,0, negative
31,23,48,5,73,5,14, negative
51,54,48,5,41,34,43, negative
36,39,48,5,48,22,23, negative
25,4,48,5,47,33,42, negative
21,51,48,5,5,32,41, negative
43,37,48,5,53,35,44, negative
43,39,48,5,47,31,41, negative
53,38,48,5,44,26,36, negative
34,33,48,5,38,35,44, negative
56,51,48,5,34,37,46, negative
4,29,48,5,42,35,44, negative
29,52,48,5,42,29,39, negative
65,47,48,5,59,3,4, negative
32,42,48,5,35,28,38, negative
38,46,48,5,48,22,29, negative
33,45,48,5,52,32,41, negative
3,37,48,5,59,41,49, negative
28,38,48,5,5,33,42, negative
61,45,48,5,48,35,41, negative
17,38,48,5,45,42,5, negative
44,35,48,5,55,55,61, negative
43,4,48,5,39,28,39, negative
42,35,48,5,58,15,27, negative
23,33,48,5,43,33,43, negative
37,52,48,5,42,42,36, negative
29,3,48,5,45,3,17, negative
22,36,48,5,35,39,47, negative
23,58,48,5,37,53,59, negative
47,47,48,5,22,16,26, negative
44,56,48,5,5,46,54, negative
52,36,48,5,41,28,38, negative
36,41,48,5,48,47,54, negative
18,3,48,5,46,24,35, negative
47,29,48,5,51,33,43, negative
24,43,48,5,54,52,59, negative
52,57,48,5,42,47,54, negative
25,37,48,5,43,26,36, negative
35,48,48,5,56,4,48, negative
26,26,48,5,34,25,35, negative
44,51,48,5,47,26,36, negative
24,43,48,5,37,28,38, negative
48,42,48,5,45,25,35, negative
41,48,48,5,51,44,51, negative
44,28,48,5,43,27,37, negative
29,41,48,5,48,38,46, negative
34,28,48,5,41,35,44, negative
41,43,48,5,45,31,41, negative
29,47,48,5,41,23,34, negative
34,55,48,5,58,31,41, negative
36,56,48,5,43,45,53, negative
4,46,48,5,52,49,56, negative
5,49,48,5,49,46,53, negative
52,44,48,5,37,36,42, negative
5,51,48,5,27,23,34, negative
53,42,48,5,16,29,39, negative
34,46,48,5,52,35,44, negative
4,42,48,5,37,27,27, negative
41,43,48,5,5,24,25, negative
3,45,48,5,36,21,32, negative
64,76,48,5,45,35,38, negative
57,54,48,5,37,28,33, negative
65,55,48,5,34,37,28, negative
24,57,48,5,63,34,43, negative
38,26,48,5,54,16,28, negative
33,47,48,5,53,18,29, negative
24,34,48,5,38,3,4, negative
26,5,48,5,44,32,41, negative
44,49,48,5,39,38,4, negative
43,32,48,5,33,45,52, negative
49,43,48,5,49,3,4, negative
47,28,48,5,56,2,25, negative
35,34,48,5,46,3,27, negative
38,3,48,5,43,29,39, negative
34,42,48,5,41,34,43, negative
25,51,48,5,37,42,5, negative
29,28,48,5,5,42,5, negative
25,26,48,5,39,32,42, negative
24,41,48,5,49,23,34, negative
17,39,48,5,53,3,39, negative
4,31,48,5,41,29,39, negative
61,36,48,5,49,35,44, negative
34,51,48,5,44,37,46, negative
28,33,48,5,45,22,33, negative
4,46,48,5,42,35,44, negative
37,44,48,5,42,39,47, negative
39,31,48,5,38,34,43, negative
27,3,48,5,71,28,39, negative
17,52,48,5,49,37,46, negative
36,42,48,5,53,32,41, negative
3,37,48,5,43,18,3, negative
26,4,48,5,36,26,37, negative
4,41,48,5,55,22,33, negative
44,35,48,5,44,52,59, negative
85,53,48,5,53,52,35, negative
63,49,48,5,54,76,79, negative
77,57,1,5,37,54,1, negative
66,49,1,5,54,56,36, negative
71,46,1,5,52,59,3, negative
67,55,1,5,66,58,16, negative
68,49,1,5,62,55,28, negative
74,49,48,5,42,54,36, negative
7,61,48,5,56,52,43, negative
66,86,48,5,34,41,36, negative
73,78,48,5,58,51,31, negative
65,57,48,5,47,47,51, negative
72,86,48,5,17,55,21, negative
67,81,48,5,54,49,23, negative
67,61,48,5,51,37,38, negative
71,71,48,5,4,54,39, negative
67,81,48,5,25,42,25, negative
64,72,48,5,49,42,19, negative
68,82,48,5,38,65,56, negative
32,39,48,5,53,28,38, negative
74,82,48,5,49,49,41, negative
63,86,48,5,39,47,34, negative
63,83,48,5,4,39,19, negative
63,71,48,5,6,4,39, negative
71,86,48,5,4,54,32, negative
68,78,48,5,43,44,42, negative
64,84,48,5,37,45,4, negative
74,47,48,5,5,57,42, negative
75,84,48,5,35,52,33, negative
63,65,48,5,39,44,35, negative
69,67,48,5,3,39,24, negative
7,71,48,5,42,84,85, negative
69,8,48,5,46,57,26, negative
64,66,48,5,41,39,2, negative
63,8,48,5,46,31,29, negative
66,71,48,5,41,5,35, negative
69,59,48,5,46,44,52, negative
68,67,48,5,49,4,34, negative
64,78,48,5,5,36,38, negative
62,78,48,5,47,49,54, negative
76,73,48,5,44,39,39, negative
64,81,48,5,37,39,44, negative
29,39,48,5,52,4,48, negative
62,83,48,5,46,36,4, negative
56,54,48,5,43,37,3, negative
69,66,48,5,41,5,25, negative
43,59,48,5,52,49,56, negative
74,56,48,5,47,68,3, negative
71,57,48,5,48,35,32, negative
61,6,48,5,44,39,38, negative
59,61,48,5,42,42,37, negative
74,74,48,5,31,53,52, negative
75,55,1,1,4,47,3, positive
7,39,1,5,51,82,84, positive
78,68,48,5,83,4,29, positive
63,69,48,5,65,41,28, positive
61,75,48,5,51,33,33, positive
67,84,48,5,74,54,37, positive
74,9,48,5,57,53,29, positive
73,84,48,5,86,58,29, positive
75,76,48,5,83,57,3, positive
77,57,48,5,88,53,2, positive
65,51,48,5,66,54,33, positive
52,81,48,5,72,38,38, positive
64,57,48,5,7,33,26, positive
6,76,1,5,77,59,52, positive
63,49,48,5,79,45,28, positive
71,71,48,5,68,43,36, positive
68,63,48,5,73,4,3, positive
