49,29,48,5,56,24,35, negative
21,34,48,5,51,28,39, negative
2,44,48,5,46,51,57, negative
42,24,48,5,57,27,37, negative
34,45,48,5,38,24,35, negative
44,27,48,5,55,52,58, negative
4,45,48,5,38,22,0, negative
31,23,48,5,73,5,14, negative
29,37,48,5,48,44,52, negative
43,39,48,5,47,31,41, negative
4,29,48,5,42,35,44, negative
61,45,48,5,48,35,41, negative
44,35,48,5,55,55,61, negative
23,33,48,5,43,33,43, negative
47,29,48,5,51,33,43, negative
24,43,48,5,54,52,59, negative
36,56,48,5,43,45,53, negative
4,46,48,5,52,49,56, negative
5,51,48,5,27,23,34, negative
3,45,48,5,36,21,32, negative
24,57,48,5,63,34,43, negative
26,5,48,5,44,32,41, negative
34,35,48,5,51,49,56, negative
35,34,48,5,46,3,27, negative
17,39,48,5,53,3,39, negative
34,51,48,5,44,37,46, negative
37,44,48,5,42,39,47, negative
17,52,48,5,49,37,46, negative
69,43,48,5,59,74,77, negative
77,55,48,5,51,78,74, negative
81,44,48,5,42,67,68, negative
86,39,48,5,59,89,9, negative
81,52,48,5,57,78,8, negative
73,26,48,5,57,75,78, negative
49,61,1,5,56,71,74, negative
88,42,48,5,52,73,75, negative
77,57,1,5,37,54,1, negative
61,75,48,5,51,33,33, positive
52,81,48,5,72,38,38, positive
6,76,1,5,77,59,52, positive
71,71,48,5,68,43,36, positive
